,loja,data,venda,loja_web,index,c_br,c_uy,s_al,s_am,s_ap,s_ba,s_ce,s_df,s_es,s_ex,s_go,s_ma,s_mg,s_ms,s_mt,s_pa,s_pb,s_pe,s_pi,s_pr,s_rj,s_rn,s_ro,s_rr,s_rs,s_sc,s_se,s_sp,s_to,week_of_year,year,store_avg,store_std,holiday,forecast
604,renner_br_ma_48,2022-05-29,69,0,48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,103.89304812834224,53.97549528440285,0,101.83912
605,renner_br_ma_50,2022-04-10,76,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,85.18115942028986,57.733623836319765,0,69.2438
606,renner_br_ma_50,2022-04-17,57,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,85.18115942028986,57.733623836319765,1,75.13186
607,renner_br_ma_50,2022-04-24,50,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,85.18115942028986,57.733623836319765,1,77.54948
608,renner_br_ma_50,2022-05-01,69,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,85.18115942028986,57.733623836319765,1,80.27518
609,renner_br_ma_50,2022-05-08,64,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,85.18115942028986,57.733623836319765,0,79.36346
610,renner_br_ma_50,2022-05-15,48,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,85.18115942028986,57.733623836319765,1,80.42469
611,renner_br_ma_50,2022-05-22,50,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,85.18115942028986,57.733623836319765,0,79.48323
612,renner_br_ma_50,2022-05-29,43,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,85.18115942028986,57.733623836319765,0,82.37173
613,renner_br_ma_9,2022-04-10,261,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,264.3454545454546,159.46994982487027,0,257.65192
614,renner_br_ma_9,2022-04-17,198,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,264.3454545454546,159.46994982487027,1,260.4514
615,renner_br_ma_9,2022-04-24,189,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,264.3454545454546,159.46994982487027,1,263.12222
616,renner_br_ma_9,2022-05-01,199,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,264.3454545454546,159.46994982487027,1,282.49063
617,renner_br_ma_9,2022-05-08,218,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,264.3454545454546,159.46994982487027,0,280.38934
618,renner_br_ma_9,2022-05-15,153,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,264.3454545454546,159.46994982487027,1,280.42288
619,renner_br_ma_9,2022-05-22,164,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,264.3454545454546,159.46994982487027,0,278.90546
620,renner_br_ma_9,2022-05-29,256,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,264.3454545454546,159.46994982487027,0,307.65817
621,renner_br_mg_1,2022-04-10,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,178.38545454545454,124.04159800580118,0,152.01881
622,renner_br_mg_1,2022-04-17,136,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,178.38545454545454,124.04159800580118,1,153.01671
623,renner_br_mg_1,2022-04-24,112,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,178.38545454545454,124.04159800580118,1,157.78224
624,renner_br_mg_1,2022-05-01,178,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,178.38545454545454,124.04159800580118,1,169.9796
625,renner_br_mg_1,2022-05-08,129,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,178.38545454545454,124.04159800580118,0,168.24907
626,renner_br_mg_1,2022-05-15,85,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,178.38545454545454,124.04159800580118,1,168.17639
627,renner_br_mg_1,2022-05-22,63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,178.38545454545454,124.04159800580118,0,167.07701
628,renner_br_mg_1,2022-05-29,87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,178.38545454545454,124.04159800580118,0,178.88356
629,renner_br_mg_104,2022-04-10,22,0,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,32.62909090909091,27.674078576945377,0,21.536459
630,renner_br_mg_104,2022-04-17,19,0,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,32.62909090909091,27.674078576945377,1,22.508158
631,renner_br_mg_104,2022-04-24,13,0,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,32.62909090909091,27.674078576945377,1,22.593767
632,renner_br_mg_104,2022-05-01,26,0,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,32.62909090909091,27.674078576945377,1,22.7589
633,renner_br_mg_104,2022-05-08,12,0,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,32.62909090909091,27.674078576945377,0,21.640202
634,renner_br_mg_104,2022-05-15,8,0,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,32.62909090909091,27.674078576945377,1,22.62988
635,renner_br_mg_104,2022-05-22,8,0,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,32.62909090909091,27.674078576945377,0,21.465422
636,renner_br_mg_104,2022-05-29,9,0,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,32.62909090909091,27.674078576945377,0,21.56948
637,renner_br_mg_110,2022-04-10,112,0,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,94.52742616033755,77.72700683852487,0,75.881645
638,renner_br_mg_110,2022-04-17,82,0,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,94.52742616033755,77.72700683852487,1,79.342316
639,renner_br_mg_110,2022-04-24,66,0,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,94.52742616033755,77.72700683852487,1,80.16954
640,renner_br_mg_110,2022-05-01,88,0,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,94.52742616033755,77.72700683852487,1,80.14397
641,renner_br_mg_110,2022-05-08,62,0,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,94.52742616033755,77.72700683852487,0,78.38944
642,renner_br_mg_110,2022-05-15,22,0,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,94.52742616033755,77.72700683852487,1,79.7827
643,renner_br_mg_110,2022-05-22,31,0,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,94.52742616033755,77.72700683852487,0,78.33006
644,renner_br_mg_110,2022-05-29,39,0,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,94.52742616033755,77.72700683852487,0,78.77708
645,renner_br_mg_114,2022-04-10,68,0,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,77.19272727272727,69.60993472635806,0,48.884785
646,renner_br_mg_114,2022-04-17,52,0,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,77.19272727272727,69.60993472635806,1,50.13239
647,renner_br_mg_114,2022-04-24,44,0,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,77.19272727272727,69.60993472635806,1,50.58038
648,renner_br_mg_114,2022-05-01,19,0,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,77.19272727272727,69.60993472635806,1,50.74551
649,renner_br_mg_114,2022-05-08,20,0,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,77.19272727272727,69.60993472635806,0,49.282322
650,renner_br_mg_114,2022-05-15,8,0,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,77.19272727272727,69.60993472635806,1,49.62048
651,renner_br_mg_114,2022-05-22,4,0,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,77.19272727272727,69.60993472635806,0,48.475224
652,renner_br_mg_114,2022-05-29,18,0,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,77.19272727272727,69.60993472635806,0,48.71551
653,renner_br_mg_124,2022-04-10,190,0,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,216.31272727272727,190.7340134546543,0,153.99638
654,renner_br_mg_124,2022-04-17,181,0,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,216.31272727272727,190.7340134546543,1,158.25722
655,renner_br_mg_124,2022-04-24,150,0,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,216.31272727272727,190.7340134546543,1,157.86687
656,renner_br_mg_124,2022-05-01,129,0,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,216.31272727272727,190.7340134546543,1,158.14278
657,renner_br_mg_124,2022-05-08,154,0,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,216.31272727272727,190.7340134546543,0,154.36061
658,renner_br_mg_124,2022-05-15,75,0,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,216.31272727272727,190.7340134546543,1,152.20453
659,renner_br_mg_124,2022-05-22,68,0,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,216.31272727272727,190.7340134546543,0,150.2403
660,renner_br_mg_124,2022-05-29,91,0,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,216.31272727272727,190.7340134546543,0,152.96106
661,renner_br_mg_131,2022-04-10,69,0,131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,89.96581196581197,69.9621518309926,0,68.86656
662,renner_br_mg_131,2022-04-17,51,0,131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,89.96581196581197,69.9621518309926,1,70.53261
663,renner_br_mg_131,2022-04-24,43,0,131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,89.96581196581197,69.9621518309926,1,71.90725
664,renner_br_mg_131,2022-05-01,44,0,131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,89.96581196581197,69.9621518309926,1,71.4153
665,renner_br_mg_131,2022-05-08,48,0,131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,89.96581196581197,69.9621518309926,0,69.4193
666,renner_br_mg_131,2022-05-15,24,0,131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,89.96581196581197,69.9621518309926,1,71.05403
667,renner_br_mg_131,2022-05-22,26,0,131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,89.96581196581197,69.9621518309926,0,69.35992
668,renner_br_mg_131,2022-05-29,30,0,131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,89.96581196581197,69.9621518309926,0,69.74423
669,renner_br_mg_137,2022-04-10,208,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,155.0530303030303,134.7351331778588,0,141.3521
670,renner_br_mg_137,2022-04-17,192,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,155.0530303030303,134.7351331778588,1,146.54623
671,renner_br_mg_137,2022-04-24,151,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,155.0530303030303,134.7351331778588,1,151.9701
672,renner_br_mg_137,2022-05-01,156,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,155.0530303030303,134.7351331778588,1,157.48438
673,renner_br_mg_137,2022-05-08,189,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,155.0530303030303,134.7351331778588,0,157.60213
674,renner_br_mg_137,2022-05-15,109,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,155.0530303030303,134.7351331778588,1,157.93723
675,renner_br_mg_137,2022-05-22,109,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,155.0530303030303,134.7351331778588,0,156.25638
676,renner_br_mg_137,2022-05-29,112,0,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,155.0530303030303,134.7351331778588,0,158.87112
677,renner_br_mg_144,2022-04-10,67,0,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,75.26771653543307,56.79906784654542,0,50.183945
678,renner_br_mg_144,2022-04-17,55,0,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,75.26771653543307,56.79906784654542,1,51.50999
679,renner_br_mg_144,2022-04-24,34,0,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,75.26771653543307,56.79906784654542,1,51.842113
680,renner_br_mg_144,2022-05-01,50,0,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,75.26771653543307,56.79906784654542,1,52.363873
681,renner_br_mg_144,2022-05-08,34,0,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,75.26771653543307,56.79906784654542,0,51.19734
682,renner_br_mg_144,2022-05-15,13,0,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,75.26771653543307,56.79906784654542,1,52.236317
683,renner_br_mg_144,2022-05-22,14,0,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,75.26771653543307,56.79906784654542,0,51.04005
684,renner_br_mg_144,2022-05-29,21,0,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,75.26771653543307,56.79906784654542,0,51.519917
685,renner_br_mg_151,2022-04-10,74,0,151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,88.64736842105263,62.75278503839641,0,65.0529
686,renner_br_mg_151,2022-04-17,55,0,151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,88.64736842105263,62.75278503839641,1,67.02568
687,renner_br_mg_151,2022-04-24,32,0,151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,88.64736842105263,62.75278503839641,1,68.38753
688,renner_br_mg_151,2022-05-01,25,0,151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,88.64736842105263,62.75278503839641,1,68.4258
689,renner_br_mg_151,2022-05-08,49,0,151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,88.64736842105263,62.75278503839641,0,66.94788
690,renner_br_mg_151,2022-05-15,10,0,151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,88.64736842105263,62.75278503839641,1,68.49007
691,renner_br_mg_151,2022-05-22,9,0,151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,88.64736842105263,62.75278503839641,0,66.96639
692,renner_br_mg_151,2022-05-29,9,0,151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,88.64736842105263,62.75278503839641,0,68.66925
693,renner_br_mg_155,2022-04-10,38,0,155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,44.61142857142857,38.89697393475216,0,22.670038
694,renner_br_mg_155,2022-04-17,25,0,155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,44.61142857142857,38.89697393475216,1,23.589573
695,renner_br_mg_155,2022-04-24,3,0,155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,44.61142857142857,38.89697393475216,1,23.589573
696,renner_br_mg_155,2022-05-01,10,0,155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,44.61142857142857,38.89697393475216,1,23.754705
697,renner_br_mg_155,2022-05-08,2,0,155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,44.61142857142857,38.89697393475216,0,22.688171
698,renner_br_mg_155,2022-05-15,9,0,155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,44.61142857142857,38.89697393475216,1,23.625687
699,renner_br_mg_155,2022-05-22,9,0,155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,44.61142857142857,38.89697393475216,0,22.513391
700,renner_br_mg_155,2022-05-29,3,0,155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,44.61142857142857,38.89697393475216,0,22.61745
701,renner_br_mg_157,2022-04-10,45,0,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,53.61142857142857,41.377959118605865,0,31.478304
702,renner_br_mg_157,2022-04-17,33,0,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,53.61142857142857,41.377959118605865,1,32.29103
703,renner_br_mg_157,2022-04-24,25,0,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,53.61142857142857,41.377959118605865,1,32.29103
704,renner_br_mg_157,2022-05-01,9,0,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,53.61142857142857,41.377959118605865,1,32.456165
705,renner_br_mg_157,2022-05-08,7,0,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,53.61142857142857,41.377959118605865,0,31.496437
706,renner_br_mg_157,2022-05-15,10,0,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,53.61142857142857,41.377959118605865,1,32.494247
707,renner_br_mg_157,2022-05-22,4,0,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,53.61142857142857,41.377959118605865,0,31.48876
708,renner_br_mg_157,2022-05-29,18,0,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,53.61142857142857,41.377959118605865,0,31.47178
709,renner_br_mg_160,2022-04-10,20,0,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,59.131147540983605,53.88048464071706,0,28.307465
710,renner_br_mg_160,2022-04-17,30,0,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,59.131147540983605,53.88048464071706,1,29.120186
711,renner_br_mg_160,2022-04-24,21,0,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,59.131147540983605,53.88048464071706,1,29.120186
712,renner_br_mg_160,2022-05-01,31,0,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,59.131147540983605,53.88048464071706,1,29.285318
713,renner_br_mg_160,2022-05-08,32,0,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,59.131147540983605,53.88048464071706,0,28.325598
714,renner_br_mg_160,2022-05-15,16,0,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,59.131147540983605,53.88048464071706,1,29.247984
715,renner_br_mg_160,2022-05-22,10,0,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,59.131147540983605,53.88048464071706,0,28.258532
716,renner_br_mg_160,2022-05-29,27,0,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,59.131147540983605,53.88048464071706,0,28.36259
717,renner_br_mg_178,2022-04-10,279,0,178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,187.8945454545455,117.945489416887,0,175.57678
718,renner_br_mg_178,2022-04-17,192,0,178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,187.8945454545455,117.945489416887,1,176.65442
719,renner_br_mg_178,2022-04-24,184,0,178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,187.8945454545455,117.945489416887,1,175.67337
720,renner_br_mg_178,2022-05-01,166,0,178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,187.8945454545455,117.945489416887,1,180.67232
721,renner_br_mg_178,2022-05-08,172,0,178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,187.8945454545455,117.945489416887,0,179.65102
722,renner_br_mg_178,2022-05-15,85,0,178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022,187.8945454545455,117.945489416887,1,178.91039
723,renner_br_mg_178,2022-05-22,72,0,178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,187.8945454545455,117.945489416887,0,178.3583
724,renner_br_mg_178,2022-05-29,121,0,178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,187.8945454545455,117.945489416887,0,186.55191
725,renner_br_mg_179,2022-04-10,138,0,179,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,141.08,108.93499434387796,0,120.09509
726,renner_br_mg_179,2022-04-17,87,0,179,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,141.08,108.93499434387796,1,121.83956
727,renner_br_mg_179,2022-04-24,99,0,179,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,141.08,108.93499434387796,1,122.63939
